duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
414,tcp,eco_i,RSTR,11722,17891,0,2,0,20,5,1,7,0,0,3,3,1,0,0,0,1,248,365,0.047,0.078,0.243,0.411,0.997,0.024,0.729,154,69,0.122,0.326,0.36,0.877,0.534,0.526,0.084,0.432,normal
210,udp,eco_i,RSTR,53904,32796,1,3,0,6,1,1,3,0,0,3,5,2,2,0,0,0,430,51,0.118,0.144,0.916,0.827,0.815,0.17,0.046,49,197,0.746,0.25,0.338,0.785,0.972,0.509,0.51,0.015,normal
415,udp,private,S0,5346,26156,1,3,3,1,1,1,3,1,0,14,8,2,4,0,0,1,365,421,0.847,0.8,0.46,0.09,0.077,0.616,0.844,137,59,0.307,0.669,0.444,0.046,0.975,0.013,0.818,0.742,neptune
84,tcp,private,S0,6184,14127,0,0,2,16,1,1,2,1,0,0,4,1,2,0,0,1,315,366,0.821,0.873,0.147,0.328,0.413,0.3,0.932,193,5,0.761,0.93,0.591,0.42,0.72,0.609,0.247,0.36,neptune
109,tcp,private,S0,1725,29051,1,3,0,15,0,1,3,1,1,8,6,1,4,0,0,0,412,336,0.97,0.862,0.522,0.126,0.31,0.523,0.833,19,132,0.106,0.389,0.393,0.14,0.781,0.254,0.256,0.327,neptune
399,tcp,private,S0,37401,26864,0,3,1,0,5,0,13,0,1,9,1,1,1,0,0,0,486,484,0.985,0.931,0.056,0.802,0.423,0.824,0.922,63,210,0.438,0.1,0.546,0.363,0.555,0.215,0.346,0.941,neptune
398,udp,ftp_data,SF,56651,23998,1,0,1,13,2,1,11,1,1,3,10,1,2,0,0,1,200,215,0.458,0.335,0.311,0.945,0.971,0.745,0.654,240,127,0.018,0.522,0.657,0.693,0.626,0.768,0.192,0.367,satan
369,udp,ftp_data,REJ,57107,22221,0,2,3,13,3,0,0,0,0,11,9,2,4,0,0,1,275,25,0.84,0.418,0.504,0.672,0.669,0.636,0.74,49,193,0.01,0.253,0.28,0.145,0.593,0.874,0.841,0.54,guess_passwd
33,tcp,eco_i,SF,46659,15757,0,1,0,18,0,1,0,0,0,15,6,1,4,0,0,1,427,377,0.92,0.656,0.477,0.016,0.892,0.528,0.709,86,189,0.0,0.834,0.45,0.488,0.673,0.817,0.598,0.611,satan
98,tcp,private,RSTR,25882,39625,0,0,1,24,4,1,8,0,1,4,6,2,3,0,0,0,212,359,0.128,0.106,0.672,0.475,0.853,0.092,0.458,48,154,0.411,0.923,0.571,0.299,0.673,0.18,0.385,0.099,normal
49,icmp,http,REJ,45230,9060,1,2,1,25,3,1,1,1,0,15,5,1,0,0,0,1,221,84,0.086,0.138,0.534,0.543,0.68,0.092,0.875,251,138,0.533,0.821,0.385,0.517,0.592,0.368,0.025,0.226,normal
152,udp,eco_i,SF,57387,11025,0,0,1,8,4,1,6,0,0,9,0,1,3,0,0,0,160,244,0.098,0.042,0.196,0.358,0.961,0.193,0.216,170,42,0.482,0.227,0.047,0.661,0.012,0.306,0.777,0.31,normal
443,tcp,eco_i,SF,59990,38919,1,2,3,17,3,1,15,1,0,1,7,2,0,0,0,0,356,446,0.107,0.053,0.928,0.633,0.892,0.033,0.845,211,238,0.891,0.397,0.419,0.465,0.597,0.372,0.093,0.04,normal
29,udp,ftp_data,SF,47593,41014,0,1,0,11,3,1,11,0,0,1,4,1,2,0,0,0,177,219,0.123,0.084,0.382,0.238,0.826,0.004,0.449,41,128,0.373,0.155,0.884,0.87,0.022,0.114,0.319,0.568,normal
328,tcp,http,S0,31333,46456,1,0,3,5,0,1,4,1,0,4,3,2,3,0,0,1,470,188,0.005,0.073,0.924,0.936,0.744,0.174,0.205,48,71,0.117,0.762,0.505,0.156,0.65,0.562,0.508,0.55,normal
173,udp,smtp,S1,44351,49140,1,2,3,9,4,0,5,1,0,14,9,0,2,0,0,1,276,349,0.127,0.653,0.668,0.953,0.091,0.346,0.184,134,126,0.975,0.208,0.108,0.551,0.481,0.393,0.26,0.627,guess_passwd
225,udp,eco_i,RSTR,19698,29159,1,1,3,21,5,1,0,0,0,14,2,1,3,0,0,1,496,29,0.026,0.123,0.506,0.522,0.762,0.052,0.783,187,236,0.175,0.009,0.686,0.03,0.821,0.324,0.535,0.296,normal
439,tcp,smtp,RSTR,20839,50587,0,2,1,2,1,1,9,0,0,4,10,2,4,0,0,1,320,25,0.069,0.016,0.43,0.509,0.959,0.138,0.639,112,215,0.41,0.053,0.789,0.494,0.8,0.738,0.567,0.614,normal
157,tcp,ftp_data,RSTR,5101,48363,0,2,3,11,2,1,11,1,1,6,5,0,3,0,0,0,72,3,0.047,0.128,0.798,0.463,0.744,0.137,0.081,13,16,0.143,0.747,0.601,0.051,0.72,0.975,0.254,0.974,normal
76,icmp,eco_i,S0,36726,11827,0,0,1,4,5,1,7,1,1,8,9,2,1,0,0,1,301,263,0.022,0.137,0.39,0.516,0.757,0.122,0.578,201,117,0.893,0.51,0.757,0.427,0.474,0.901,0.19,0.053,normal
371,icmp,smtp,S1,1907,39445,0,3,3,0,4,1,14,0,0,13,2,1,2,0,0,1,369,505,0.142,0.069,0.922,0.59,0.834,0.137,0.268,77,100,0.908,0.97,0.082,0.728,0.684,0.797,0.687,0.043,normal
350,icmp,private,SF,5241,9387,0,0,1,24,0,1,3,0,1,2,3,1,4,0,0,1,17,167,0.291,0.108,0.723,0.332,0.996,0.738,0.472,138,221,0.906,0.498,0.372,0.614,0.751,0.206,0.158,0.725,satan
218,udp,ftp_data,S0,30651,16815,1,3,2,20,1,1,1,0,0,6,3,2,2,0,0,1,125,229,0.02,0.1,0.481,0.055,0.632,0.071,0.174,159,109,0.885,0.278,0.341,0.96,0.42,0.149,0.271,0.093,normal
266,icmp,smtp,S1,12808,48198,0,1,0,13,4,0,11,1,0,8,7,0,3,0,0,1,463,30,0.457,0.832,0.703,0.73,0.72,0.817,0.186,216,77,0.254,0.713,0.344,0.736,0.95,0.326,0.602,0.438,buffer_overflow
426,icmp,eco_i,S1,31880,13820,0,0,1,9,1,1,9,1,1,7,9,1,3,0,0,1,191,263,0.214,0.1,0.266,0.573,0.192,0.577,0.483,129,183,0.476,0.378,0.681,0.695,0.474,0.034,0.187,0.634,satan
416,tcp,smtp,RSTR,10641,55974,0,3,1,13,3,1,15,0,1,10,9,2,4,0,0,0,373,376,0.148,0.071,0.822,0.663,0.875,0.192,0.662,183,62,0.345,0.144,0.581,0.788,0.172,0.89,0.862,0.883,normal
28,tcp,ftp_data,S0,23523,15452,0,1,0,17,4,1,11,1,0,0,4,1,3,0,0,0,435,229,0.009,0.06,0.864,0.286,0.812,0.146,0.809,212,91,0.897,0.614,0.1,0.122,0.487,0.568,0.791,0.419,normal
93,icmp,domain_u,SF,30464,12901,0,3,0,7,2,1,4,1,1,0,6,0,1,0,0,1,402,428,0.07,0.116,0.695,0.349,0.973,0.146,0.088,249,242,0.427,0.814,0.778,0.636,0.314,0.897,0.382,0.416,normal
84,icmp,http,REJ,46811,33097,1,0,0,0,0,1,6,1,1,6,7,2,2,0,0,1,375,50,0.031,0.035,0.508,0.178,0.732,0.023,0.847,242,170,0.685,0.69,0.223,0.427,0.771,0.164,0.73,0.871,normal
188,udp,domain_u,RSTR,30265,35324,1,3,0,1,5,1,1,0,1,2,1,2,3,0,0,0,330,375,0.146,0.052,0.239,0.215,0.74,0.105,0.508,148,22,0.285,0.128,0.971,0.642,0.389,0.919,0.225,0.959,normal
255,icmp,private,S0,50615,22181,1,2,0,22,1,0,7,0,0,15,0,2,4,0,0,1,371,382,0.891,0.813,0.32,0.105,0.198,0.542,0.245,94,184,0.988,0.676,0.853,0.549,0.309,0.616,0.161,0.403,neptune
430,udp,eco_i,S0,57044,31926,0,0,0,13,2,0,12,0,1,9,9,1,0,0,0,0,243,296,0.233,0.627,0.782,0.878,0.165,0.91,0.306,108,218,0.775,0.727,0.605,0.614,0.0,0.695,0.301,0.505,satan
95,tcp,http,S1,36087,37827,0,0,0,15,2,1,9,0,1,7,0,2,3,0,0,1,115,507,0.135,0.099,0.113,0.262,0.919,0.192,0.502,152,105,0.988,0.094,0.686,0.12,0.475,0.647,0.545,0.218,normal
88,icmp,smtp,S0,1877,27266,0,2,2,16,3,0,0,0,1,1,10,2,4,0,0,1,189,208,0.626,0.954,0.254,0.29,0.097,0.857,0.039,133,90,0.843,0.29,0.558,0.546,0.921,0.894,0.834,0.903,guess_passwd
147,udp,ftp_data,S0,3085,32551,0,1,0,17,2,0,15,0,1,14,10,0,0,0,0,1,116,146,0.043,0.053,0.916,0.872,0.437,0.498,0.319,194,255,0.262,0.474,0.613,0.502,0.639,0.006,0.792,0.028,guess_passwd
369,tcp,eco_i,S0,7696,18106,0,2,0,2,0,1,5,0,1,2,9,0,3,0,0,1,481,76,0.031,0.06,0.448,0.421,0.731,0.152,0.518,236,190,0.882,0.31,0.561,0.889,0.373,0.688,0.545,0.829,normal
53,tcp,eco_i,S1,19103,33773,1,0,1,22,5,1,7,0,0,12,5,1,0,0,0,1,274,326,0.126,0.122,0.543,0.07,0.77,0.157,0.617,31,99,0.73,0.574,0.567,0.158,0.717,0.458,0.453,0.027,normal
190,udp,smtp,RSTR,55041,39134,1,3,2,19,3,1,13,1,0,0,0,1,2,0,0,0,375,418,0.067,0.067,0.656,0.248,0.858,0.109,0.224,62,72,0.468,0.283,0.093,0.664,0.176,0.499,0.5,0.816,normal
380,udp,ftp_data,SF,48721,49497,1,1,0,14,5,0,2,0,0,0,10,1,4,0,0,1,349,287,0.584,0.799,0.508,0.887,0.983,0.983,0.776,242,41,0.588,0.817,0.334,0.752,0.817,0.398,0.757,0.055,guess_passwd
374,tcp,eco_i,S1,38149,47553,0,0,3,4,1,0,11,1,0,9,4,2,0,0,0,1,159,458,0.85,0.003,0.35,0.89,0.541,0.929,0.882,181,113,0.754,0.158,0.61,0.631,0.829,0.377,0.256,0.422,satan
493,tcp,eco_i,RSTR,29828,11698,1,0,3,5,4,1,1,0,0,4,1,1,3,0,0,1,230,32,0.1,0.003,0.077,0.465,0.669,0.048,0.786,184,157,0.572,0.599,0.716,0.045,0.81,0.91,0.866,0.55,normal
16,icmp,eco_i,RSTR,20524,2290,0,2,3,16,5,0,4,1,1,11,7,2,2,0,0,0,143,209,0.835,0.345,0.3,0.086,0.986,0.958,0.859,240,253,0.34,0.587,0.415,0.988,0.302,0.62,0.349,0.411,buffer_overflow
260,icmp,domain_u,REJ,26189,21808,0,0,3,9,2,1,10,0,1,0,1,2,0,0,0,1,188,119,0.041,0.14,0.807,0.651,0.71,0.117,0.625,174,123,0.485,0.625,0.822,0.208,0.065,0.797,0.15,0.948,normal
469,udp,private,S0,1606,37404,0,2,1,11,5,0,8,0,1,6,9,0,4,0,0,1,493,420,0.942,0.947,0.904,0.145,0.456,0.049,0.299,168,150,0.104,0.173,0.766,0.993,0.778,0.979,0.236,0.516,neptune
185,icmp,ftp_data,SF,3191,39693,0,3,1,7,4,1,7,1,0,10,9,0,1,0,0,1,185,251,0.017,0.032,0.982,0.863,0.969,0.131,0.979,191,28,0.14,0.769,0.91,0.212,0.884,0.428,0.871,0.758,normal
252,udp,http,RSTR,37389,5851,1,3,3,3,5,1,0,1,0,3,7,0,4,0,0,0,122,117,0.003,0.041,0.565,0.249,0.972,0.182,0.906,64,91,0.432,0.712,0.543,0.46,0.137,0.311,0.354,0.829,normal
406,udp,http,REJ,29249,43589,1,0,3,17,1,1,2,0,1,9,6,2,1,0,0,0,205,100,0.024,0.065,0.004,0.523,0.781,0.174,0.867,246,229,0.66,0.642,0.878,0.142,0.717,0.218,0.139,0.138,normal
81,udp,private,S0,22308,16474,0,2,2,4,4,1,8,1,1,0,4,1,3,0,0,1,437,493,0.846,0.945,0.273,0.078,0.344,0.586,0.668,9,99,0.691,0.183,0.35,0.177,0.247,0.128,0.299,0.269,neptune
470,icmp,private,REJ,338,49380,1,3,2,25,2,1,4,0,1,14,0,1,3,0,0,0,178,406,0.018,0.026,0.429,0.173,0.808,0.151,0.833,114,254,0.125,0.613,0.285,0.926,0.165,0.518,0.584,0.129,normal
384,tcp,http,REJ,27851,36014,0,0,0,20,1,0,6,0,0,5,0,2,1,0,0,1,91,321,0.115,0.647,0.802,0.274,0.144,0.635,0.679,126,145,0.082,0.05,0.157,0.865,0.581,0.587,0.959,0.011,buffer_overflow
306,tcp,private,S0,36793,52295,0,2,3,18,4,0,10,1,0,5,6,0,1,0,0,0,443,503,0.917,0.964,0.856,0.468,0.642,0.013,0.481,137,27,0.491,0.787,0.049,0.38,0.328,0.294,0.014,0.51,neptune
167,icmp,http,S1,7672,23471,0,1,1,20,4,1,12,0,0,14,4,2,2,0,0,0,53,399,0.064,0.042,0.583,0.062,0.876,0.054,0.501,126,64,0.471,0.697,0.614,0.802,0.777,0.755,0.146,0.602,normal
276,tcp,smtp,RSTR,43277,27943,1,0,2,9,5,1,10,1,1,2,9,1,3,0,0,1,27,23,0.051,0.095,0.812,0.742,0.749,0.107,0.232,49,57,0.402,0.223,0.349,0.149,0.626,0.47,0.202,0.011,normal
215,icmp,private,S0,16226,53610,0,2,1,17,3,0,12,0,0,10,4,0,0,0,0,0,330,371,0.845,0.844,0.621,0.338,0.257,0.709,0.115,38,186,0.71,0.325,0.581,0.118,0.205,0.394,0.39,0.305,neptune
358,udp,http,SF,6084,37147,0,0,0,0,3,1,5,0,1,8,3,0,3,0,0,1,396,136,0.06,0.084,0.734,0.08,0.916,0.179,0.501,165,149,0.487,0.654,0.33,0.326,0.991,0.598,0.346,0.873,normal
365,udp,private,S1,16814,34985,0,0,2,19,2,0,1,0,0,0,6,2,2,0,0,1,314,277,0.093,0.536,0.54,0.934,0.992,0.668,0.791,151,246,0.758,0.389,0.385,0.017,0.916,0.7,0.708,0.447,satan
264,udp,private,S0,7558,3944,1,3,0,1,4,0,14,1,1,3,0,1,4,0,0,0,362,365,0.984,0.991,0.215,0.499,0.579,0.354,0.357,137,51,0.594,0.085,0.364,0.842,0.435,0.733,0.332,0.884,neptune
280,tcp,domain_u,S1,33683,47977,0,0,3,20,5,1,7,0,0,2,9,1,0,0,0,0,12,252,0.132,0.128,0.464,0.424,0.818,0.09,0.327,235,136,0.544,0.085,0.741,0.835,0.65,0.165,0.44,0.419,normal
134,udp,private,S0,25495,30690,1,0,0,8,5,1,11,1,1,10,7,0,1,0,0,1,132,153,0.132,0.144,0.797,0.44,0.734,0.186,0.088,101,17,0.254,0.854,0.615,0.97,0.067,0.83,0.704,0.028,normal
332,icmp,domain_u,S0,48728,24519,0,0,3,11,1,1,6,0,1,12,6,2,3,0,0,1,183,360,0.114,0.119,0.298,0.014,0.775,0.047,0.977,83,124,0.589,0.494,0.404,0.902,0.784,0.066,0.998,0.277,normal
215,tcp,eco_i,S1,48164,33526,0,0,1,4,3,1,13,1,0,6,9,2,1,0,0,1,93,463,0.138,0.132,0.997,0.958,0.633,0.197,0.336,18,215,0.897,0.127,0.97,0.099,0.335,0.794,0.938,0.825,normal
103,icmp,ftp_data,S0,42343,50766,0,0,0,26,2,0,12,0,1,12,4,0,3,0,0,0,279,474,0.771,0.718,0.372,0.232,0.76,0.34,0.295,130,57,0.324,0.415,0.951,0.938,0.556,0.461,0.193,0.106,buffer_overflow
176,icmp,ftp_data,SF,9837,53771,1,2,2,16,3,1,12,1,0,6,0,0,1,0,0,0,50,223,0.142,0.113,0.781,0.046,0.64,0.021,0.869,22,213,0.701,0.898,0.829,0.336,0.263,0.812,0.673,0.898,normal
7,icmp,ftp_data,REJ,56025,42691,0,3,0,18,2,1,10,1,1,13,6,2,3,0,0,0,177,104,0.142,0.031,0.102,0.123,0.602,0.187,0.975,177,249,0.48,0.268,0.632,0.968,0.341,0.345,0.863,0.619,normal
495,tcp,ftp_data,S0,29497,6000,1,3,2,7,1,1,11,0,1,5,1,0,0,0,0,1,69,491,0.116,0.075,0.752,0.009,0.904,0.139,0.682,55,186,0.056,0.812,0.429,0.257,0.047,0.951,0.698,0.117,normal
20,tcp,http,SF,40144,56911,0,0,2,16,0,0,9,1,0,14,9,1,3,0,0,1,274,416,0.401,0.346,0.021,0.548,0.597,0.211,0.686,47,35,0.459,0.706,0.529,0.826,0.906,0.738,0.008,0.341,buffer_overflow
395,icmp,http,RSTR,26818,39227,1,2,3,15,3,1,9,0,1,5,8,2,0,0,0,1,217,121,0.142,0.084,0.656,0.295,0.658,0.043,0.262,181,175,0.971,0.867,0.949,0.406,0.727,0.265,0.806,0.544,normal
408,icmp,private,S0,18977,18247,1,2,2,16,2,1,9,1,1,2,4,0,0,0,0,1,487,453,0.87,0.853,0.257,0.379,0.055,0.064,0.203,149,22,0.27,0.904,0.13,0.403,0.282,0.397,0.942,0.132,neptune
370,icmp,private,S0,37427,51005,0,1,3,5,0,1,14,1,0,1,9,2,3,0,0,0,432,475,0.913,0.817,0.255,0.559,0.161,0.714,0.344,243,243,0.212,0.116,0.599,0.761,0.783,0.582,0.19,0.933,neptune
6,tcp,ftp_data,REJ,28993,15481,1,2,2,0,2,0,12,0,1,3,10,0,2,0,0,1,69,236,0.969,0.334,0.695,0.635,0.161,0.936,0.546,193,101,0.926,0.675,0.876,0.177,0.23,0.505,0.123,0.901,satan
308,icmp,private,S1,29647,22475,0,0,0,9,2,1,6,0,1,10,5,1,2,0,0,0,46,65,0.035,0.15,0.908,0.974,0.881,0.131,0.503,144,26,0.204,0.128,0.054,0.358,0.607,0.056,0.574,0.618,normal
367,icmp,http,S0,20234,57473,0,3,3,13,4,1,1,1,0,5,8,0,3,0,0,1,230,149,0.033,0.05,0.666,0.598,0.676,0.024,0.221,177,219,0.294,0.659,0.185,0.666,0.598,0.591,0.731,0.141,normal
221,udp,eco_i,S0,47766,16937,1,3,1,14,0,1,15,1,1,9,4,0,1,0,0,0,138,264,0.097,0.117,0.62,0.26,0.955,0.168,0.755,127,47,0.019,0.861,0.375,0.981,0.163,0.397,0.969,0.736,normal
78,udp,eco_i,SF,25395,53988,1,2,0,11,4,0,12,0,1,5,2,2,4,0,0,1,401,297,0.577,0.961,0.773,0.793,0.826,0.59,0.507,183,183,0.406,0.388,0.578,0.015,0.031,0.632,0.341,0.769,satan
338,tcp,private,S0,13848,48942,1,0,2,24,0,1,7,1,0,14,10,0,3,0,0,1,431,321,0.809,0.853,0.979,0.887,0.637,0.35,0.183,159,76,0.804,0.005,0.945,0.57,0.996,0.602,0.443,0.734,neptune
12,tcp,private,S1,48572,23513,1,1,2,17,3,1,1,1,0,9,7,0,2,0,0,0,349,263,0.005,0.009,0.518,0.488,0.822,0.056,0.786,83,179,0.941,0.61,0.83,0.134,0.115,0.646,0.456,0.768,normal
353,icmp,domain_u,RSTR,15442,15057,0,2,3,24,5,1,9,0,1,5,8,1,1,0,0,1,451,484,0.06,0.098,0.842,0.278,0.882,0.019,0.445,235,105,0.735,0.763,0.441,0.344,0.419,0.684,0.101,0.297,normal
415,icmp,private,S1,24348,57599,0,2,0,15,0,1,15,1,1,5,5,1,1,0,0,1,375,379,0.007,0.012,0.01,0.852,0.781,0.061,0.804,143,134,0.203,0.117,0.268,0.667,0.068,0.077,0.085,0.742,normal
351,icmp,http,REJ,31134,37267,1,0,2,4,1,1,5,0,0,8,5,2,4,0,0,0,135,439,0.009,0.026,0.509,0.025,0.85,0.022,0.461,165,202,0.363,0.269,0.193,0.694,0.164,0.275,0.677,0.679,normal
207,icmp,private,RSTR,28598,39751,0,0,3,24,5,1,14,0,0,7,1,2,4,0,0,1,500,14,0.108,0.048,0.692,0.208,0.88,0.119,0.277,60,150,0.439,0.36,0.889,0.549,0.57,0.654,0.688,0.954,normal
142,tcp,smtp,REJ,126,10068,1,1,3,22,1,1,8,1,0,9,7,2,0,0,0,1,147,234,0.102,0.026,0.896,0.633,0.789,0.002,0.018,195,111,0.021,0.54,0.799,0.129,0.683,0.147,0.958,0.016,normal
320,icmp,private,S0,17569,27651,1,2,1,0,4,0,4,0,0,3,2,2,4,0,0,0,432,354,0.911,0.987,0.32,0.537,0.217,0.971,0.175,230,39,0.228,0.495,0.226,0.259,0.268,0.899,0.881,0.85,neptune
331,udp,private,S0,38985,17761,0,1,1,21,1,0,5,1,1,12,1,2,4,0,0,1,377,365,0.889,0.831,0.509,0.197,0.937,0.907,0.24,59,115,0.937,0.693,0.716,0.681,0.179,0.779,0.345,0.357,neptune
464,tcp,private,S1,40005,44650,1,2,2,5,1,1,14,0,0,6,7,1,4,0,0,1,332,27,0.143,0.112,0.438,0.269,0.753,0.152,0.752,228,255,0.99,0.4,0.004,0.648,0.551,0.002,0.951,0.488,normal
226,udp,ftp_data,S1,59297,31884,0,2,3,7,5,0,10,0,0,15,9,0,1,0,0,1,274,371,0.93,0.748,0.915,0.291,0.675,0.327,0.594,75,174,0.832,0.38,0.105,0.612,0.463,0.738,0.524,0.153,guess_passwd
276,udp,ftp_data,REJ,2357,57625,1,1,1,8,5,1,14,1,1,3,7,2,1,0,0,1,78,28,0.045,0.104,0.693,0.943,0.916,0.158,0.638,86,178,0.391,0.46,0.294,0.248,0.112,0.89,0.453,0.304,normal
485,tcp,eco_i,RSTR,8156,45940,1,3,3,16,5,1,7,0,0,9,9,0,1,0,0,0,501,471,0.14,0.029,0.303,0.898,0.748,0.041,0.779,181,81,0.79,0.018,0.809,0.617,0.194,0.777,0.23,0.943,normal
55,tcp,ftp_data,S0,9896,46609,1,0,2,17,4,0,15,1,1,7,2,2,1,0,0,0,448,427,0.481,0.039,0.661,0.907,0.235,0.955,0.845,217,139,0.396,0.874,0.094,0.039,0.179,0.276,0.429,0.46,satan
467,udp,smtp,SF,37449,49450,1,3,3,1,3,1,13,1,1,8,9,0,0,0,0,1,42,22,0.024,0.11,0.166,0.778,0.971,0.185,0.459,4,189,0.102,0.504,0.046,0.494,0.337,0.301,0.854,0.017,normal
58,icmp,private,S0,45039,22534,0,3,1,7,0,1,8,0,1,2,6,1,1,0,0,0,214,237,0.134,0.113,0.583,0.132,0.846,0.158,0.572,180,71,0.407,0.353,0.702,0.301,0.394,0.731,0.638,0.44,normal
488,icmp,eco_i,S1,28616,51202,1,0,3,22,2,1,5,0,0,15,7,0,3,0,0,0,167,124,0.031,0.096,0.914,0.989,0.628,0.108,0.013,9,124,0.85,0.471,0.236,0.877,0.992,0.518,0.98,0.732,normal
95,tcp,private,S0,20821,3706,0,1,1,19,5,0,5,1,1,9,5,1,2,0,0,1,415,445,0.954,0.949,0.444,0.914,0.709,0.836,0.29,205,113,0.816,0.729,0.46,0.816,0.456,0.024,0.925,0.558,neptune
61,tcp,eco_i,RSTR,14332,30958,1,1,1,14,3,1,4,1,0,0,8,1,4,0,0,1,289,15,0.026,0.049,0.983,0.176,0.935,0.02,0.406,81,205,0.914,0.715,0.555,0.365,0.478,0.034,0.96,0.389,normal
408,udp,domain_u,S0,50644,33258,1,2,1,15,5,1,5,1,0,3,2,1,1,0,0,0,23,136,0.025,0.112,0.98,0.541,0.62,0.122,0.153,124,235,0.618,0.659,0.431,0.799,0.466,0.206,0.193,0.098,normal
109,udp,ftp_data,SF,31906,27254,1,0,2,23,5,0,12,1,0,9,5,0,4,0,0,0,2,261,0.722,0.272,0.228,0.427,0.25,0.527,0.827,146,68,0.039,0.936,0.54,0.754,0.347,0.806,0.582,0.214,satan
362,tcp,smtp,RSTR,53343,39870,1,1,1,10,3,1,1,0,0,10,9,0,0,0,0,0,454,392,0.022,0.093,0.373,0.88,0.777,0.097,0.366,81,161,0.012,0.681,0.453,0.317,0.133,0.251,0.428,0.967,normal
457,tcp,domain_u,REJ,5275,26680,0,0,3,13,1,1,15,1,0,1,7,0,3,0,0,0,87,317,0.124,0.112,0.39,0.533,0.712,0.06,0.634,198,92,0.304,0.025,0.718,0.595,0.913,0.611,0.382,0.019,normal
413,udp,smtp,S0,8308,35241,0,2,3,29,5,0,10,1,1,7,1,2,3,0,0,1,450,481,0.992,0.635,0.189,0.622,0.926,0.735,0.35,65,101,0.964,0.475,0.661,0.794,0.263,0.337,0.698,0.487,buffer_overflow
344,tcp,http,S1,53996,17220,1,3,1,20,0,1,14,1,0,5,6,1,0,0,0,1,185,511,0.134,0.083,0.195,0.473,0.714,0.061,0.539,131,215,0.081,0.711,0.515,0.043,0.405,0.078,0.574,0.958,normal
327,tcp,http,RSTR,29660,33348,1,2,2,14,2,1,14,0,1,1,8,2,2,0,0,1,283,370,0.068,0.137,0.54,0.373,0.972,0.069,0.719,238,43,0.854,0.706,0.308,0.974,0.071,0.824,0.426,0.15,normal
205,udp,ftp_data,RSTR,58179,49572,0,0,2,4,2,0,0,0,1,8,6,0,0,0,0,1,369,390,0.77,0.932,0.926,0.039,0.975,0.402,0.309,200,52,0.862,0.239,0.335,0.695,0.539,0.515,0.202,0.802,guess_passwd
183,tcp,eco_i,S0,55767,18718,1,1,1,23,0,1,13,1,1,6,4,1,4,0,0,1,470,358,0.039,0.104,0.021,0.152,0.968,0.116,0.039,53,230,0.168,0.418,0.409,0.09,0.561,0.508,0.511,0.406,normal
398,tcp,domain_u,RSTR,27131,22654,0,1,2,24,1,1,1,0,0,4,9,0,2,0,0,0,189,104,0.1,0.115,0.98,0.156,0.79,0.136,0.464,102,191,0.394,0.116,0.167,0.136,0.752,0.19,0.531,0.109,normal
202,udp,private,REJ,1292,35338,0,2,3,8,4,1,15,1,0,14,8,0,0,0,0,0,492,105,0.11,0.061,0.854,0.226,0.754,0.137,0.103,126,74,0.072,0.03,0.754,0.637,0.453,0.105,0.106,0.28,normal
345,tcp,smtp,RSTR,57173,57545,0,1,3,16,3,1,5,1,1,6,5,1,2,0,0,0,35,73,0.085,0.073,0.803,0.809,0.735,0.193,0.715,90,34,0.322,0.885,0.337,0.365,0.944,0.084,0.572,0.365,normal
290,udp,ftp_data,S1,6568,17025,1,1,0,0,1,0,6,1,0,14,1,0,3,0,0,0,435,148,0.942,0.067,0.51,0.099,0.878,0.854,0.865,125,156,0.472,0.144,0.04,0.06,0.284,0.432,0.3,0.347,satan
28,tcp,eco_i,S1,48913,42162,1,2,2,25,0,1,2,0,1,12,7,0,4,0,0,0,318,111,0.698,0.808,0.732,0.573,0.033,0.816,0.645,65,174,0.516,0.492,0.715,0.334,0.524,0.778,0.778,0.729,satan
325,tcp,eco_i,REJ,9092,3564,1,3,3,0,0,1,6,0,1,12,2,1,1,0,0,0,186,176,0.213,0.158,0.339,0.307,0.559,0.87,0.837,196,205,0.161,0.127,0.058,0.872,0.208,0.529,0.455,0.901,satan
217,udp,domain_u,REJ,31637,23820,0,1,0,25,4,1,9,0,1,5,0,0,4,0,0,1,54,433,0.105,0.008,0.692,0.02,0.812,0.096,0.036,196,12,0.584,0.053,0.581,0.895,0.241,0.254,0.664,0.839,normal
200,icmp,smtp,S1,24480,21453,1,1,1,11,3,0,14,1,1,14,5,1,3,0,0,1,160,497,0.142,0.175,0.494,0.023,0.603,0.146,0.36,182,105,0.825,0.312,0.279,0.858,0.763,0.173,0.424,0.058,guess_passwd
280,tcp,private,S1,29496,4962,1,1,0,23,5,1,10,1,1,14,9,0,0,0,0,0,130,26,0.033,0.131,0.383,0.965,0.887,0.087,0.995,236,126,0.338,0.351,0.218,0.467,0.632,0.913,0.983,0.65,normal
